,P
6831.887097,3876.407748
6832.225806,3857.422996
6832.564516,3840.62287
6832.903226,3825.008781
6833.241935,3815.514643
6833.580645,3819.580712
6833.919355,3839.142737
6834.258065,3870.782521
6834.596774,3911.543376
6834.935484,3962.225044
6835.274194,4021.128079
6835.612903,4078.896297
6835.951613,4122.712087
6836.290323,4145.914154
6836.629032,4151.621509
6836.967742,4147.514951
6837.306452,4141.205693
6837.645161,4136.837402
6837.983871,4132.354176
6838.322581,4120.11396
6838.66129,4092.792252
6839,4052.282202
6839.328125,4011.071392
6839.65625,3984.052625
6839.984375,3977.605742
6840.3125,3989.032229
6840.640625,4012.942734
6840.96875,4043.168933
6841.296875,4072.704861
6841.625,4094.928005
6841.953125,4107.238566
6842.28125,4112.02359
6842.609375,4113.870614
6842.9375,4115.660871
6843.265625,4118.201267
6843.59375,4122.052182
6843.921875,4128.678844
6844.25,4141.354965
6844.578125,4164.803453
6844.90625,4201.85613
6845.234375,4249.316286
6845.5625,4297.958082
6845.890625,4337.118273
6846.21875,4360.283415
6846.546875,4366.503482
6846.875,4358.604398
6847.203125,4341.077985
6847.53125,4319.426837
6847.859375,4299.164831
6848.1875,4283.550671
6848.515625,4272.554101
6848.84375,4263.105957
6849.171875,4249.253008
6849.5,4221.060829
6849.828125,4165.179877
6850.15625,4069.762015
6850.484375,3930.186265
6850.8125,3752.545151
6851.140625,3552.676201
6851.46875,3354.176722
6851.796875,3185.094195
6852.125,3069.045467
6852.453125,3013.949463
6852.78125,3007.944892
6853.109375,3029.706306
6853.4375,3061.727713
6853.765625,3095.923626
6854.09375,3128.605852
6854.421875,3154.226557
6854.75,3163.877119
6855.078125,3150.538633
6855.40625,3118.642435
6855.734375,3088.109882
6856.0625,3088.966416
6856.390625,3146.534259
6856.71875,3268.674767
6857.046875,3443.429124
6857.375,3646.41387
6857.703125,3850.228806
6858.03125,4030.476912
6858.359375,4170.30855
6858.6875,4263.053696
6859.015625,4313.201177
6859.34375,4333.76753
6859.671875,4339.725652
6860,4340.018175
6860.306452,4335.057032
6860.612903,4323.205482
6860.919355,4307.62807
6861.225806,4297.539235
6861.532258,4301.278554
6861.83871,4318.677071
6862.145161,4341.357095
6862.451613,4360.522077
6862.758065,4373.897243
6863.064516,4384.411586
6863.370968,4395.257848
6863.677419,4404.220661
6863.983871,4405.888651
6864.290323,4399.212029
6864.596774,4390.352362
6864.903226,4388.758116
6865.209677,4398.266026
6865.516129,4412.95204
6865.822581,4419.559407
6866.129032,4405.132411
6866.435484,4361.524917
6866.741935,4285.178698
6867.048387,4177.959584
6867.354839,4047.8346
6867.66129,3908.865437
6867.967742,3775.684092
6868.274194,3656.879568
6868.580645,3553.904414
6868.887097,3467.34789
6869.193548,3402.632485
6869.5,3365.672769
6869.806452,3357.993866
6870.112903,3374.920532
6870.419355,3404.296809
6870.725806,3428.826247
6871.032258,3433.255383
6871.33871,3414.050892
6871.645161,3383.517076
6871.951613,3365.949824
6872.258065,3387.605178
6872.564516,3465.59531
6872.870968,3599.980477
6873.177419,3770.341472
6873.483871,3943.04976
6873.790323,4087.746991
6874.096774,4190.27115
6874.403226,4252.991577
6874.709677,4285.102875
6875.016129,4290.567802
6875.322581,4264.149403
6875.629032,4197.940226
6875.935484,4093.335788
6876.241935,3966.052781
6876.548387,3842.344792
6876.854839,3748.700648
6877.16129,3697.486339
6877.467742,3682.015296
6877.774194,3682.945112
6878.080645,3682.688619
6878.387097,3674.478926
6878.693548,3660.887312
6879,3645.789256
6879.28125,3627.938229
6879.5625,3604.603585
6879.84375,3573.763321
6880.125,3535.750339
6880.40625,3496.161126
6880.6875,3466.90932
6880.96875,3463.012249
6881.25,3489.844488
6881.53125,3536.395073
6881.8125,3582.341132
6882.09375,3612.211749
6882.375,3622.632643
6882.65625,3617.052013
6882.9375,3600.847463
6883.21875,3578.650408
6883.5,3556.000327
6883.78125,3538.874274
6884.0625,3530.117628
6884.34375,3529.346205
6884.625,3535.187669
6884.90625,3550.040919
6885.1875,3580.369754
6885.46875,3633.009307
6885.75,3707.563204
6886.03125,3790.314183
6886.3125,3857.098808
6886.59375,3884.951251
6886.875,3866.967549
6887.15625,3814.972558
6887.4375,3746.53582
6887.71875,3668.622963
6888,3573.029642
6888.28125,3447.395692
6888.5625,3289.276804
6888.84375,3111.415617
6889.125,2937.803591
6889.40625,2794.458537
6889.6875,2699.812676
6889.96875,2656.674171
6890.25,2652.517437
6890.53125,2666.819206
6890.8125,2679.92819
6891.09375,2682.718188
6891.375,2679.713844
6891.65625,2684.120782
6891.9375,2709.543326
6892.21875,2764.556888
6892.5,2853.10327
6892.78125,2977.389637
6893.0625,3137.738443
6893.34375,3328.430503
6893.625,3534.941752
6893.90625,3736.931092
6894.1875,3914.164369
6894.46875,4051.752618
6894.75,4139.841709
6895.03125,4171.703129
6895.3125,4144.548245
6895.59375,4064.965339
6895.875,3954.273411
6896.15625,3844.573196
6896.4375,3764.287502
6896.71875,3722.335305
6897,3708.916319
6897.28125,3709.936229
6897.5625,3719.099021
6897.84375,3736.657359
6898.125,3761.065737
6898.40625,3785.706366
6898.6875,3801.64656
6898.96875,3803.535216
6899.25,3792.941442
6899.53125,3778.869986
6899.8125,3774.98803
6900.09375,3793.952341
6900.375,3841.747688
6900.65625,3915.194544
6900.9375,4002.953567
6901.21875,4089.279698
6901.5,4160.091783
6901.78125,4208.746287
6902.0625,4237.53597
6902.34375,4253.128781
6902.625,4258.518192
6902.90625,4251.098888
6903.1875,4229.348218
6903.46875,4199.345494
6903.75,4173.266765
6904.03125,4160.614366
6904.3125,4161.96185
6904.59375,4171.0981
6904.875,4182.406797
6905.15625,4194.070287
6905.4375,4206.399995
6905.71875,4219.85569
6906,4235.54665
6906.28125,4256.707152
6906.5625,4288.30802
6906.84375,4331.067322
6907.125,4374.211618
6907.40625,4397.225918
6907.6875,4381.762174
6907.96875,4324.820248
6908.25,4244.373229
6908.53125,4171.275786
6908.8125,4128.36632
6909.09375,4115.577052
6909.375,4115.410067
6909.65625,4111.601832
6909.9375,4101.570144
6910.21875,4094.53968
6910.5,4099.552324
6910.78125,4116.545496
6911.0625,4135.4207
6911.34375,4139.653915
6911.625,4113.893306
6911.90625,4050.850322
6912.1875,3956.707414
6912.46875,3852.217078
6912.75,3765.588631
6913.03125,3720.907359
6913.3125,3727.644809
6913.59375,3776.773138
6913.875,3844.90235
6914.15625,3904.518283
6914.4375,3936.999993
6914.71875,3938.466176
6915,3919.000968
6915.258065,3894.217732
6915.516129,3875.207425
6915.774194,3863.549402
6916.032258,3852.215119
6916.290323,3832.851414
6916.548387,3803.427093
6916.806452,3773.859872
6917.064516,3761.295041
6917.322581,3778.387382
6917.580645,3823.850847
6917.83871,3881.991727
6918.096774,3934.783952
6918.354839,3973.081694
6918.612903,3999.216839
6918.870968,4022.123961
6919.129032,4049.330636
6919.387097,4082.320733
6919.645161,4116.566166
6919.903226,4146.988195
6920.16129,4170.749765
6920.419355,4186.815834
6920.677419,4194.116986
6920.935484,4189.661795
6921.193548,4171.918768
6921.451613,4144.08573
6921.709677,4115.005467
6921.967742,4093.741896
6922.225806,4083.298033
6922.483871,4080.153802
6922.741935,4078.776429
6923,4078.315852
6923.258065,4082.408805
6923.516129,4092.457301
6923.774194,4100.60124
6924.032258,4091.017727
6924.290323,4050.533742
6924.548387,3978.874649
6924.806452,3889.783472
6925.064516,3802.753622
6925.322581,3732.297082
6925.580645,3682.918132
6925.83871,3652.712074
6926.096774,3640.127671
6926.354839,3645.833363
6926.612903,3669.350968
6926.870968,3703.011193
6927.129032,3732.267303
6927.387097,3743.077021
6927.645161,3728.241596
6927.903226,3688.985044
6928.16129,3631.936102
6928.419355,3568.305477
6928.677419,3512.447251
6928.935484,3479.545613
6929.193548,3480.240892
6929.451613,3515.340942
6929.709677,3575.180169
6929.967742,3643.51086
6930.225806,3704.892302
6930.483871,3748.800798
6930.741935,3770.746436
6931,3771.27491
6931.234375,3754.795278
6931.46875,3728.432931
6931.703125,3698.919575
6931.9375,3672.074467
6932.171875,3654.154055
6932.40625,3652.028231
6932.640625,3669.945596
6932.875,3704.693552
6933.109375,3745.456616
6933.34375,3777.799033
6933.578125,3790.925941
6933.8125,3782.678701
6934.046875,3760.308713
6934.28125,3735.410645
6934.515625,3715.817541
6934.75,3702.053151
6934.984375,3688.081869
6935.21875,3665.186627
6935.453125,3624.573051
6935.6875,3558.157528
6935.921875,3459.274972
6936.15625,3324.017762
6936.390625,3152.022564
6936.625,2946.114692
6936.859375,2712.47344
6937.09375,2464.381295
6937.328125,2226.491365
6937.5625,2026.766031
6937.796875,1879.011097
6938.03125,1774.335623
6938.265625,1693.270417
6938.5,1625.702152
6938.734375,1576.704906
6938.96875,1556.836119
6939.203125,1569.183191
6939.4375,1608.814166
6939.671875,1664.989439
6939.90625,1727.018696
6940.140625,1793.327195
6940.375,1873.892535
6940.609375,1986.38196
6940.84375,2144.647686
6941.078125,2349.730087
6941.3125,2586.482412
6941.546875,2830.654055
6941.78125,3057.600091
6942.015625,3248.024823
6942.25,3393.078344
6942.484375,3492.887458
6942.71875,3553.303226
6942.953125,3583.318621
6943.1875,3593.75542
6943.421875,3595.494582
6943.65625,3596.062982
6943.890625,3598.276748
6944.125,3600.270857
6944.359375,3600.100331
6944.59375,3597.82208
6944.828125,3593.411245
6945.0625,3587.554416
6945.296875,3582.919389
6945.53125,3580.262948
6945.765625,3572.411666
6946,3547.756747
6946.233333,3501.160364
6946.466667,3441.340117
6946.7,3385.355815
6946.933333,3347.896256
6947.166667,3338.112694
6947.4,3362.294672
6947.633333,3420.447475
6947.866667,3498.610261
6948.1,3570.788479
6948.333333,3610.024644
6948.566667,3601.141382
6948.8,3546.910355
6949.033333,3467.721496
6949.266667,3392.473238
6949.5,3342.774464
6949.733333,3323.378618
6949.966667,3324.55625
6950.2,3334.540684
6950.433333,3347.473693
6950.666667,3364.907633
6950.9,3388.371102
6951.133333,3409.860243
6951.366667,3412.426118
6951.6,3380.654404
6951.833333,3312.970691
6952.066667,3222.044325
6952.3,3127.312468
6952.533333,3045.369198
6952.766667,2989.161578
6953,2971.799015
6953.233333,3002.218436
6953.466667,3075.79128
6953.7,3170.308186
6953.933333,3256.526227
6954.166667,3313.870005
6954.4,3337.362722
6954.633333,3333.791013
6954.866667,3316.982986
6955.1,3305.954174
6955.333333,3317.645035
6955.566667,3356.161904
6955.8,3413.475188
6956.033333,3481.307439
6956.266667,3557.213926
6956.5,3638.599931
6956.733333,3716.408974
6956.966667,3779.065346
6957.2,3821.412103
6957.433333,3846.272495
6957.666667,3859.846153
6957.9,3867.688055
6958.133333,3874.37948
6958.366667,3883.238168
6958.6,3897.326742
6958.833333,3920.692965
6959.066667,3955.607908
6959.3,3998.75372
6959.533333,4039.452267
6959.766667,4063.178278
6960,4057.64067
6960.203125,4018.293188
6960.40625,3947.92572
6960.609375,3850.620678
6960.8125,3726.720509
6961.015625,3572.934767
6961.21875,3387.309875
6961.421875,3172.116366
6961.625,2932.081156
6961.828125,2669.92833
6962.03125,2385.046365
6962.234375,2075.950907
6962.4375,1745.448407
6962.640625,1408.799149
6962.84375,1098.626397
6963.046875,857.0275989
6963.25,712.4692196
6963.453125,661.7574888
6963.65625,678.8749899
6963.859375,742.8840534
6964.0625,853.2360591
6964.265625,1019.901776
6964.46875,1243.811558
6964.671875,1507.348722
6964.875,1787.12432
6965.078125,2069.993834
6965.28125,2354.924298
6965.484375,2643.904693
6965.6875,2932.793373
6965.890625,3211.304959
6966.09375,3467.649375
6966.296875,3694.387611
6966.5,3887.291677
6966.703125,4044.240871
6966.90625,4166.373662
6967.109375,4256.9437
6967.3125,4320.089791
6967.515625,4357.610592
6967.71875,4369.691772
6967.921875,4358.127071
6968.125,4328.881161
6968.328125,4289.171209
6968.53125,4241.493355
6968.734375,4183.480757
6968.9375,4109.321592
6969.140625,4012.810931
6969.34375,3890.364565
6969.546875,3745.447666
6969.75,3593.781949
6969.953125,3460.003026
6970.15625,3366.585246
6970.359375,3320.9491
6970.5625,3315.682446
6970.765625,3332.96755
6970.96875,3348.847443
6971.171875,3343.021166
6971.375,3307.263803
6971.578125,3249.260489
6971.78125,3183.224856
6971.984375,3117.680873
6972.1875,3050.57016
6972.390625,2979.928621
6972.59375,2913.798849
6972.796875,2867.195748
6973,2854.459711
6973.177419,2879.288375
6973.354839,2933.10211
6973.532258,2998.896661
6973.709677,3058.651168
6973.887097,3098.716391
6974.064516,3111.085795
6974.241935,3091.668633
6974.419355,3041.971316
6974.596774,2974.783341
6974.774194,2912.644223
6974.951613,2876.568657
6975.129032,2875.234459
6975.306452,2906.624165
6975.483871,2965.516565
6975.66129,3045.482194
6975.83871,3137.759872
6976.016129,3233.992983
6976.193548,3331.391706
6976.370968,3431.240956
6976.548387,3533.513518
6976.725806,3634.962842
6976.903226,3731.228615
6977.080645,3816.826988
6977.258065,3883.71159
6977.435484,3925.825205
6977.612903,3943.68481
6977.790323,3946.381273
6977.967742,3944.844306
6978.145161,3944.381112
6978.322581,3942.457288
6978.5,3933.078853
6978.677419,3914.11404
6978.854839,3889.66057
6979.032258,3869.405775
6979.209677,3861.404232
6979.387097,3866.649023
6979.564516,3877.584736
6979.741935,3883.982644
6979.919355,3879.477307
6980.096774,3864.130443
6980.274194,3845.25981
6980.451613,3832.419458
6980.629032,3832.41964
6980.806452,3844.558697
6980.983871,3859.509135
6981.16129,3864.446868
6981.33871,3850.299454
6981.516129,3816.046336
6981.693548,3769.884694
6981.870968,3729.234918
6982.048387,3712.325658
6982.225806,3724.529003
6982.403226,3752.774278
6982.580645,3773.531135
6982.758065,3768.754365
6982.935484,3733.821989
6983.112903,3675.703925
6983.290323,3607.418753
6983.467742,3542.849886
6983.645161,3490.784836
6983.822581,3449.611943
6984,3410.060817
6984.16129,3363.439545
6984.322581,3309.179813
6984.483871,3257.04308
6984.645161,3225.642204
6984.806452,3235.716922
6984.967742,3297.448338
6985.129032,3398.096452
6985.290323,3502.31852
6985.451613,3569.846316
6985.612903,3576.872906
6985.774194,3527.299496
6985.935484,3448.917
6986.096774,3376.531895
6986.258065,3331.649796
6986.419355,3314.008631
6986.580645,3310.361544
6986.741935,3311.773399
6986.903226,3322.646948
6987.064516,3354.467629
6987.225806,3413.385951
6987.387097,3494.803066
6987.548387,3587.649811
6987.709677,3679.608881
6987.870968,3755.822403
6988.032258,3797.121856
6988.193548,3786.638654
6988.354839,3721.127199
6988.516129,3619.846498
6988.677419,3523.0877
6988.83871,3474.38839
6989,3493.013773
6989.16129,3561.39541
6989.322581,3641.77567
6989.483871,3705.050953
6989.645161,3744.525383
6989.806452,3766.314157
6989.967742,3774.747549
6990.129032,3765.311203
6990.290323,3730.79512
6990.451613,3670.887577
6990.612903,3595.71595
6990.774194,3523.443582
6990.935484,3472.627279
6991.096774,3457.516293
6991.258065,3481.500933
6991.419355,3537.397061
6991.580645,3612.949596
6991.741935,3693.916573
6991.903226,3766.414186
6992.064516,3815.921804
6992.225806,3833.334543
6992.387097,3822.187231
6992.548387,3801.69656
6992.709677,3796.343446
6992.870968,3817.864
6993.032258,3862.106044
6993.193548,3917.430742
6993.354839,3976.60732
6993.516129,4034.674041
6993.677419,4080.071787
6993.83871,4093.979059
6994,4057.16086
6994.140625,3960.884661
6994.28125,3814.332184
6994.421875,3650.579975
6994.5625,3517.273875
6994.703125,3449.903489
6994.84375,3449.324265
6994.984375,3487.546711
6995.125,3539.018703
6995.265625,3594.04769
6995.40625,3646.824835
6995.546875,3679.99977
6995.6875,3669.224201
6995.828125,3604.669896
6995.96875,3504.134011
6996.109375,3405.875496
6996.25,3341.413682
6996.390625,3316.983937
6996.53125,3323.274053
6996.671875,3356.336657
6996.8125,3426.591603
6996.953125,3544.522944
6997.09375,3701.362854
6997.234375,3866.897839
6997.375,4006.242986
6997.515625,4097.619259
6997.65625,4137.773701
6997.796875,4136.239888
6997.9375,4103.810626
6998.078125,4046.828081
6998.21875,3973.927529
6998.359375,3906.084017
6998.5,3874.826174
6998.640625,3901.908759
6998.78125,3978.793241
6998.921875,4072.156273
6999.0625,4150.88774
6999.203125,4205.247396
6999.34375,4243.804798
6999.484375,4277.950326
6999.625,4309.033457
6999.765625,4328.957403
6999.90625,4330.85105
