,TVD,PP,FP,PP_ED,FP_ED,PP_ED_SF,FP_ED_SF,MW
12674,6337,3250.977068,4729.947826,9.865676151,14.35387961,10.36567615,13.85387961,10.9
12675,6337.5,3249.713689,4732.515575,9.861064146,14.36053884,10.36106415,13.86053884,10.9
12676,6338,3248.198769,4735.256523,9.855689641,14.36772254,10.35568964,13.86772254,10.9
12677,6338.5,3247.004697,4737.862346,9.851289425,14.37449514,10.35128943,13.87449514,10.9
12678,6339,3246.488391,4739.63153,9.848946057,14.37872853,10.34894606,13.87872853,10.9
12679,6339.5,3246.578989,4740.092123,9.848444091,14.37899168,10.34844409,13.87899168,10.9
12680,6340,3247.001939,4739.411959,9.848950312,14.37579459,10.34895031,13.87579459,10.9
12681,6340.5,3247.563342,4737.905313,9.849876381,14.37009127,10.34987638,13.87009127,10.9
12682,6341,3248.232062,4735.638198,9.851127772,14.36208253,10.35112777,13.86208253,10.9
12683,6341.5,3249.068962,4732.821744,9.852888973,14.35240917,10.35288897,13.85240917,10.9
12684,6342,3250.134602,4729.652783,9.855343503,14.34166844,10.3553435,13.84166844,10.9
12685,6342.5,3251.428173,4726.068135,9.858488744,14.32966901,10.35848874,13.82966901,10.9
12686,6343,3252.825026,4721.83561,9.861946622,14.31570723,10.36194662,13.81570723,10.9
12687,6343.5,3254.031008,4716.813439,9.864825314,14.29935379,10.36482531,13.79935379,10.9
12688,6344,3254.789258,4712.401893,9.86634633,14.28485393,10.36634633,13.78485393,10.9
12689,6344.5,3255.204818,4710.75887,9.866828381,14.27874801,10.36682838,13.77874801,10.9
12690,6345,3255.622877,4711.169705,9.867317927,14.27886799,10.36731793,13.77886799,10.9
12691,6345.5,3256.219933,4711.082838,9.868349869,14.27747961,10.36834987,13.77747961,10.9
12692,6346,3256.979966,4709.559814,9.869875529,14.27173936,10.36987553,13.77173936,10.9
12693,6346.5,3257.975202,4706.950528,9.872113647,14.26270848,10.37211365,13.76270848,10.9
12694,6347,3259.405972,4703.800183,9.875671038,14.25203968,10.37567104,13.75203968,10.9
12695,6347.5,3261.326048,4700.453556,9.880710299,14.24077788,10.3807103,13.74077788,10.9
12696,6348,3263.410667,4697.145746,9.886247235,14.22963546,10.38624723,13.72963546,10.9
12697,6348.5,3265.126518,4694.068219,9.890666231,14.21919235,10.39066623,13.71919235,10.9
12698,6349,3266.182253,4691.581957,9.893085079,14.21054181,10.39308508,13.71054181,10.9
12699,6349.5,3266.70107,4689.947644,9.893877379,14.20447293,10.39387738,13.70447293,10.9
12700,6350,3266.972019,4689.143983,9.893918894,14.2009206,10.39391889,13.7009206,10.9
12701,6350.5,3267.185138,4688.686318,9.893785281,14.19841659,10.39378528,13.69841659,10.9
12702,6351,3267.385188,4688.414016,9.893612115,14.19647425,10.39361212,13.69647425,10.9
12703,6351.5,3267.535282,4688.637759,9.893287721,14.19603413,10.39328772,13.69603413,10.9
12704,6352,3267.595536,4689.938526,9.892691388,14.19885477,10.39269139,13.69885477,10.9
12705,6352.5,3267.600552,4692.225666,9.891927926,14.20466099,10.39192793,13.70466099,10.9
12706,6353,3267.706853,4694.221228,9.891471181,14.20958369,10.39147118,13.70958369,10.9
12707,6353.5,3268.133976,4694.425651,9.891985569,14.20908418,10.39198557,13.70908418,10.9
12708,6354,3268.757831,4691.98995,9.893095297,14.20059427,10.3930953,13.70059427,10.9
12709,6354.5,3268.555642,4688.557056,9.891704977,14.18908785,10.39170498,13.68908785,10.9
12710,6355,3265.981119,4688.521644,9.883135989,14.18786432,10.38313599,13.68786432,10.9
12711,6355.5,3260.471868,4694.459494,9.865688314,14.20471516,10.36568831,13.70471516,10.9
12712,6356,3253.387695,4704.732814,9.843478286,14.23468078,10.34347829,13.73468078,10.9
12713,6356.5,3247.114048,4716.581071,9.823723894,14.26940646,10.32372389,13.76940646,10.9
12714,6357,3243.255516,4727.274897,9.811278651,14.30063436,10.31127865,13.80063436,10.9
12715,6357.5,3241.775816,4734.787397,9.806031085,14.32223418,10.30603108,13.82223418,10.9
12716,6358,3241.66373,4738.940477,9.804920906,14.33366951,10.30492091,13.83366951,10.9
12717,6358.5,3242.013311,4740.913301,9.805207175,14.33850903,10.30520718,13.83850903,10.9
12718,6359,3242.413365,4741.672764,9.805646041,14.33967836,10.30564604,13.83967836,10.9
12719,6359.5,3242.734934,4741.827422,9.805847503,14.33901862,10.3058475,13.83901862,10.9
12720,6360,3242.935717,4742.372875,9.805683711,14.33954062,10.30568371,13.83954062,10.9
12721,6360.5,3243.052042,4744.321274,9.805264591,14.34430431,10.30526459,13.84430431,10.9
12722,6361,3243.178025,4747.159745,9.804874734,14.35175815,10.30487473,13.85175815,10.9
12723,6361.5,3243.394918,4749.469685,9.804759758,14.35761306,10.30475976,13.85761306,10.9
12724,6362,3243.718061,4750.511909,9.804965968,14.35963506,10.30496597,13.85963506,10.9
12725,6362.5,3244.083269,4750.59216,9.805299286,14.35874916,10.30529929,13.85874916,10.9
12726,6363,3244.418947,4750.724561,9.805543305,14.35802102,10.30554331,13.85802102,10.9
12727,6363.5,3244.758615,4751.972547,9.805799345,14.36066433,10.30579934,13.86066433,10.9
12728,6364,3245.354326,4754.23295,9.806829056,14.36636655,10.30682906,13.86636655,10.9
12729,6364.5,3246.865998,4755.459036,9.810626245,14.36894262,10.31062625,13.86894262,10.9
12730,6365,3250.258144,4753.187004,9.820104368,14.36094931,10.32010437,13.86094931,10.9
12731,6365.5,3255.881969,4747.129204,9.836323115,14.34152011,10.33632311,13.84152011,10.9
12732,6366,3262.562117,4739.135029,9.855730312,14.31624444,10.35573031,13.81624444,10.9
12733,6366.5,3268.202099,4730.970282,9.871992517,14.29045751,10.37199252,13.79045751,10.9
12734,6367,3271.502166,4723.94403,9.881184732,14.26811332,10.38118473,13.76811332,10.9
12735,6367.5,3272.744342,4718.892268,9.884160375,14.25173588,10.38416037,13.75173588,10.9
12736,6368,3272.976471,4715.727667,9.884085302,14.24106007,10.3840853,13.74106007,10.9
12737,6368.5,3272.937281,4714.125654,9.883190949,14.23510443,10.38319095,13.73510443,10.9
12738,6369,3272.813111,4713.991712,9.882040145,14.23358247,10.38204014,13.73358247,10.9
12739,6369.5,3272.580937,4715.090514,9.880563434,14.23578265,10.38056343,13.73578265,10.9
12740,6370,3272.307786,4716.475351,9.878963248,14.23884601,10.37896325,13.73884601,10.9
12741,6370.5,3272.147402,4717.283318,9.877703725,14.24016747,10.37770372,13.74016747,10.9
12742,6371,3272.183227,4717.350016,9.877036653,14.23925122,10.37703665,13.73925122,10.9
12743,6371.5,3272.370968,4716.917052,9.876828209,14.23682701,10.37682821,13.73682701,10.9
12744,6372,3272.618689,4716.484206,9.876800815,14.23440354,10.37680081,13.73440354,10.9
12745,6372.5,3272.855172,4716.78697,9.876739512,14.23420035,10.37673951,13.73420035,10.9
12746,6373,3273.04237,4717.871509,9.876529499,14.23635623,10.3765295,13.73635623,10.9
12747,6373.5,3273.18361,4718.758945,9.876180851,14.23791705,10.37618085,13.73791705,10.9
12748,6374,3273.314469,4718.775216,9.875800936,14.23684927,10.37580094,13.73684927,10.9
12749,6374.5,3273.477631,4718.607774,9.875518537,14.23522742,10.37551854,13.73522742,10.9
12750,6375,3273.735332,4718.918984,9.875521364,14.23504973,10.37552136,13.73504973,10.9
12751,6375.5,3274.178877,4719.153256,9.876084763,14.23463999,10.37608476,13.73463999,10.9
12752,6376,3274.860974,4718.401276,9.877367573,14.23125566,10.37736757,13.73125566,10.9
12753,6376.5,3275.669427,4716.690237,9.87903126,14.22497945,10.37903126,13.72497945,10.9
12754,6377,3276.320671,4715.152649,9.880220598,14.2192273,10.3802206,13.7192273,10.9
12755,6377.5,3276.590433,4715.085947,9.880259424,14.21791137,10.38025942,13.71791137,10.9
12756,6378,3276.553952,4717.051918,9.879374871,14.2227245,10.37937487,13.7227245,10.9
12757,6378.5,3276.52708,4720.257984,9.878519424,14.23127569,10.37851942,13.73127569,10.9
12758,6379,3276.78413,4723.073971,9.878520053,14.23864957,10.37852005,13.73864957,10.9
12759,6379.5,3277.393372,4724.04352,9.879582352,14.24045627,10.37958235,13.74045627,10.9
12760,6380,3278.220921,4723.014203,9.88130251,14.23623765,10.38130251,13.73623765,10.9
12761,6380.5,3279.026602,4721.193633,9.88295649,14.22963486,10.38295649,13.72963486,10.9
12762,6381,3279.634289,4720.330811,9.884013505,14.22591953,10.3840135,13.72591953,10.9
12763,6381.5,3280.043248,4721.035873,9.884471483,14.22692963,10.38447148,13.72692963,10.9
12764,6382,3280.358628,4722.39153,9.884647411,14.22989999,10.38464741,13.72989999,10.9
12765,6382.5,3280.683545,4723.283297,9.884852045,14.23147216,10.38485204,13.73147216,10.9
12766,6383,3281.08765,4723.770408,9.885295224,14.23182494,10.38529522,13.73182494,10.9
12767,6383.5,3281.604507,4724.619185,9.88607801,14.23326721,10.38607801,13.73326721,10.9
12768,6384,3282.237873,4725.738474,9.887211638,14.23552413,10.38721164,13.73552413,10.9
12769,6384.5,3282.976996,4725.863738,9.888663639,14.23478659,10.38866364,13.73478659,10.9
12770,6385,3283.79347,4724.774428,9.890348383,14.23039102,10.39034838,13.73039102,10.9
12771,6385.5,3284.64535,4723.688499,9.892139493,14.22600633,10.39213949,13.72600633,10.9
12772,6386,3285.507357,4723.469815,9.89396082,14.22423395,10.39396082,13.72423395,10.9
12773,6386.5,3286.400773,4723.781996,9.895876437,14.22406036,10.39587644,13.72406036,10.9
12774,6387,3287.376374,4724.209028,9.898039209,14.2242326,10.39803921,13.7242326,10.9
12775,6387.5,3288.441178,4724.874897,9.900470204,14.22512388,10.4004702,13.72512388,10.9
12776,6388,3289.494392,4725.685196,9.902865927,14.22644982,10.40286593,13.72644982,10.9
12777,6388.5,3290.369446,4726.298016,9.904724975,14.2271811,10.40472497,13.7271811,10.9
12778,6389,3290.985873,4726.821884,9.905805268,14.22764452,10.40580527,13.72764452,10.9
12779,6389.5,3291.405122,4727.992171,9.906291938,14.23005343,10.40629194,13.73005343,10.9
12780,6390,3291.736131,4730.134724,9.906512975,14.235388,10.40651297,13.735388,10.9
12781,6390.5,3292.051062,4732.641564,9.906685591,14.24181798,10.40668559,13.74181798,10.9
12782,6391,3292.386409,4734.658732,9.906919614,14.2467735,10.40691961,13.7467735,10.9
12783,6391.5,3292.750582,4736.075314,9.907240332,14.24992121,10.40724033,13.74992121,10.9
12784,6392,3293.12732,4736.786564,9.907598802,14.25094639,10.4075988,13.75094639,10.9
12785,6392.5,3293.498933,4736.528698,9.907941798,14.24905598,10.4079418,13.74905598,10.9
12786,6393,3293.854888,4735.227428,9.908237638,14.2440272,10.40823764,13.7440272,10.9
12787,6393.5,3294.181983,4733.16442,9.908446628,14.23670802,10.40844663,13.73670802,10.9
12788,6394,3294.469256,4730.77895,9.908535813,14.22842012,10.40853581,13.72842012,10.9
12789,6394.5,3294.724896,4728.769262,9.908529855,14.22126365,10.40852985,13.72126365,10.9
12790,6395,3294.976469,4727.689231,9.908511664,14.21690392,10.40851166,13.71690392,10.9
12791,6395.5,3295.239656,4727.54217,9.908528401,14.21535025,10.4085284,13.71535025,10.9
12792,6396,3295.500631,4727.741433,9.908538483,14.2148381,10.40853848,13.7148381,10.9
12793,6396.5,3295.752051,4727.489761,9.908519835,14.21297032,10.40851984,13.71297032,10.9
12794,6397,3296.008775,4726.160923,9.90851714,14.20786463,10.40851714,13.70786463,10.9
12795,6397.5,3296.281161,4723.794358,9.908561519,14.19964036,10.40856152,13.69964036,10.9
12796,6398,3296.553035,4721.039451,9.908604355,14.19025011,10.40860436,13.69025011,10.9
12797,6398.5,3296.693426,4719.332945,9.908252011,14.18401232,10.40825201,13.68401232,10.9
12798,6399,3296.432902,4720.403535,9.906694863,14.18612144,10.40669486,13.68612144,10.9
12799,6399.5,3295.704218,4723.938445,9.903731116,14.19563561,10.40373112,13.69563561,10.9
12800,6400,3294.907217,4727.07288,9.900562551,14.20394495,10.40056255,13.70394495,10.9
12801,6400.5,3294.490823,4727.726725,9.898538043,14.20479988,10.39853804,13.70479988,10.9
12802,6401,3294.4778,4726.723031,9.897725716,14.20067487,10.39772572,13.70067487,10.9
12803,6401.5,3294.627561,4726.095149,9.897402535,14.19767948,10.39740253,13.69767948,10.9
12804,6402,3294.74557,4727.794184,9.896984026,14.20167431,10.39698403,13.70167431,10.9
12805,6402.5,3294.692328,4732.478058,9.896051207,14.21463388,10.39605121,13.71463388,10.9
12806,6403,3294.426967,4738.927289,9.894481454,14.2328935,10.39448145,13.7328935,10.9
12807,6403.5,3294.062529,4744.918009,9.892614404,14.24977329,10.3926144,13.74977329,10.9
12808,6404,3293.70778,4749.411074,9.890776738,14.26215308,10.39077674,13.76215308,10.9
12809,6404.5,3293.332626,4753.014528,9.88887809,14.27185971,10.38887809,13.77185971,10.9
12810,6405,3292.850241,4756.391501,9.886657781,14.28088483,10.38665778,13.78088483,10.9
12811,6405.5,3292.307274,4759.629285,9.884255939,14.28949066,10.38425594,13.78949066,10.9
12812,6406,3291.913489,4762.736288,9.882302317,14.29770254,10.38230232,13.79770254,10.9
12813,6406.5,3291.797864,4765.88791,9.881183966,14.30604707,10.38118397,13.80604707,10.9
12814,6407,3291.88412,4769.265111,9.88067174,14.31506739,10.38067174,13.81506739,10.9
12815,6407.5,3292.050662,4772.518727,9.880400559,14.32371538,10.38040056,13.82371538,10.9
12816,6408,3292.257938,4774.873432,9.880251664,14.32966434,10.38025166,13.82966434,10.9
12817,6408.5,3292.631844,4775.370568,9.880602818,14.33003814,10.38060282,13.83003814,10.9
12818,6409,3293.449394,4773.230852,9.882285109,14.32249977,10.38228511,13.82249977,10.9
12819,6409.5,3294.745829,4768.938836,9.885403964,14.30850491,10.38540396,13.80850491,10.9
12820,6410,3296.068504,4764.570829,9.888601057,14.29428426,10.38860106,13.79428426,10.9
12821,6410.5,3296.974734,4762.116684,9.890548361,14.28580719,10.39054836,13.78580719,10.9
12822,6411,3297.492815,4761.790504,9.891331052,14.2837146,10.39133105,13.7837146,10.9
12823,6411.5,3297.872004,4762.091435,9.891697024,14.2835033,10.39169702,13.7835033,10.9
12824,6412,3298.2735,4760.686865,9.892129841,14.27817693,10.39212984,13.77817693,10.9
12825,6412.5,3298.819568,4756.309999,9.892996156,14.26393762,10.39299616,13.76393762,10.9
12826,6413,3299.575516,4750.090515,9.894491706,14.24417504,10.39449171,13.74417504,10.9
12827,6413.5,3300.458705,4744.544533,9.896368552,14.22643502,10.39636855,13.72643502,10.9
12828,6414,3301.359538,4741.327435,9.898298009,14.21568035,10.39829801,13.71568035,10.9
12829,6414.5,3302.289551,4740.186354,9.900314646,14.21115128,10.40031465,13.71115128,10.9
12830,6415,3303.313008,4739.813999,9.902611092,14.20892739,10.40261109,13.70892739,10.9
12831,6415.5,3304.361096,4739.168901,9.904981013,14.20588629,10.40498101,13.70588629,10.9
12832,6416,3305.221636,4738.074323,9.906788426,14.20149843,10.40678843,13.70149843,10.9
12833,6416.5,3305.759685,4736.877045,9.907629023,14.19680345,10.40762902,13.69680345,10.9
12834,6417,3306.011979,4735.700494,9.907613128,14.19217132,10.40761313,13.69217132,10.9
12835,6417.5,3306.048465,4734.47268,9.906950539,14.18738629,10.40695054,13.68738629,10.9
12836,6418,3305.892963,4733.201686,9.905712788,14.18247263,10.40571279,13.68247263,10.9
12837,6418.5,3305.58185,4731.806297,9.904008993,14.17718703,10.40400899,13.67718703,10.9
12838,6419,3305.23111,4730.375925,9.902186746,14.17179744,10.40218675,13.67179744,10.9
12839,6419.5,3305.03001,4730.00865,9.900813058,14.1695934,10.40081306,13.6695934,10.9
12840,6420,3305.096619,4731.694991,9.90024149,14.17354119,10.40024149,13.67354119,10.9
12841,6420.5,3305.356345,4734.330841,9.900248438,14.18033235,10.40024844,13.68033235,10.9
12842,6421,3305.65071,4735.915674,9.900359127,14.18397468,10.40035913,13.68397468,10.9
12843,6421.5,3305.918838,4736.138216,9.900391229,14.18353673,10.40039123,13.68353673,10.9
12844,6422,3306.192852,4736.063026,9.900440947,14.18220727,10.40044095,13.68220727,10.9
12845,6422.5,3306.495525,4736.306321,9.900576474,14.18183167,10.40057647,13.68183167,10.9
12846,6423,3306.794815,4736.358524,9.900701851,14.18088398,10.40070185,13.68088398,10.9
12847,6423.5,3307.056557,4735.508655,9.900714793,14.17723579,10.40071479,13.67723579,10.9
12848,6424,3307.315737,4733.685592,9.900720068,14.17067485,10.40072007,13.67067485,10.9
12849,6424.5,3307.528463,4731.78628,9.900586286,14.16388668,10.40058629,13.66388668,10.9
12850,6425,3307.278802,4731.004129,9.899068548,14.16044337,10.39906855,13.66044337,10.9
12851,6425.5,3306.070631,4732.093137,9.894682338,14.16260075,10.39468234,13.66260075,10.9
12852,6426,3304.173793,4735.212947,9.888235872,14.17083527,10.38823587,13.67083527,10.9
12853,6426.5,3302.620674,4739.728893,9.882818959,14.18324633,10.38281896,13.68324633,10.9
12854,6427,3302.007143,4744.068673,9.880214309,14.19512834,10.38021431,13.69512834,10.9
12855,6427.5,3302.162232,4747.013476,9.879909738,14.2028348,10.37990974,13.7028348,10.9
12856,6428,3302.717996,4749.072544,9.880803922,14.20789019,10.38080392,13.70789019,10.9
12857,6428.5,3303.403737,4751.786471,9.882086793,14.2149038,10.38208679,13.7149038,10.9
12858,6429,3303.990754,4755.857851,9.883074153,14.2259768,10.38307415,13.7259768,10.9
12859,6429.5,3304.375308,4759.706945,9.883455789,14.23638321,10.38345579,13.73638321,10.9
12860,6430,3304.62737,4761.437904,9.883441113,14.24045312,10.38344111,13.74045312,10.9
12861,6430.5,3304.852259,4761.474178,9.883345172,14.23945434,10.38334517,13.73945434,10.9
12862,6431,3305.092906,4761.346125,9.88329637,14.23796432,10.38329637,13.73796432,10.9
12863,6431.5,3305.342819,4761.72792,9.883275284,14.23799903,10.38327528,13.73799903,10.9
12864,6432,3305.578086,4763.005229,9.883210408,14.2407112,10.38321041,13.7407112,10.9
12865,6432.5,3305.768778,4765.868142,9.88301228,14.2481633,10.38301228,13.7481633,10.9
12866,6433,3305.908633,4770.753539,9.882662215,14.26166025,10.38266221,13.76166025,10.9
12867,6433.5,3306.040603,4777.027409,9.882288632,14.27930546,10.38228863,13.77930546,10.9
12868,6434,3306.200802,4782.918822,9.881999479,14.29580481,10.38199948,13.79580481,10.9
12869,6434.5,3306.472622,4786.368996,9.882043975,14.30500546,10.38204397,13.80500546,10.9
12870,6435,3307.248808,4786.507105,9.883595745,14.30430669,10.38359575,13.80430669,10.9
12871,6435.5,3309.010843,4784.063201,9.888093217,14.29589238,10.38809322,13.79589238,10.9
12872,6436,3311.50226,4780.395662,9.894769386,14.28382315,10.39476939,13.78382315,10.9
12873,6436.5,3313.704184,4776.511555,9.900579578,14.27110875,10.40057958,13.77110875,10.9
12874,6437,3315.046866,4772.833245,9.903821853,14.25901114,10.40382185,13.75901114,10.9
12875,6437.5,3315.746965,4769.500416,9.905144033,14.24794747,10.40514403,13.74794747,10.9
12876,6438,3316.202953,4766.2344,9.905736831,14.2370851,10.40573683,13.7370851,10.9
12877,6438.5,3316.649863,4762.522132,9.90630242,14.22489153,10.40630242,13.72489153,10.9
12878,6439,3317.195642,4758.008211,9.907163205,14.21030562,10.40716321,13.71030562,10.9
12879,6439.5,3317.792235,4753.521088,9.908175607,14.19580202,10.40817561,13.69580202,10.9
12880,6440,3318.297064,4750.61308,9.908913831,14.18601613,10.40891383,13.68601613,10.9
